,0
0,0.08994586349
1,0.0376103902527
2,0.0361133814091
3,0.0369743825402
4,0.0268760802457
5,0.0243779648561
6,0.0236274101306
7,0.0186930931988
8,0.0247047434095
9,0.0206914137583
10,0.0267458579969
11,0.0196093779057
12,0.0371783921029
13,0.0196626197547
14,0.027073877072
15,0.0291956266854
16,0.0195276473358
17,0.0262881404953
18,0.0262750384165
19,0.0266243924852
20,0.0241575055406
21,0.0233918044716
22,0.0254361628555
23,0.0180939323036
24,0.0196305224905
25,0.0184001653804
26,0.0191960724071
27,0.0228664519032
28,0.0220414522453
29,0.0241664401721
30,0.0214821744245
31,0.0219036835711
32,0.0213698615553
33,0.0258207984734
34,0.0289291348075
35,0.0218043295201
36,0.0213745352812
37,0.0204086206038
38,0.0217954937369
39,0.0236624099314
40,0.0220736558083
41,0.0203796763672
42,0.021167852357
43,0.0191756244516
44,0.0183459203574
45,0.0219444307266
46,0.0224431958748
47,0.0198629324092
48,0.0191926012863
49,0.021780628385
50,0.025972856977
51,0.0213602560339
52,0.0225144196767
53,0.0210345963016
54,0.0195735627552
55,0.0234815868316
56,0.0232653198531
57,0.0218071476556
58,0.022773991432
59,0.0248649411194
60,0.0223021591897
61,0.0236922536744
62,0.0260973253171
63,0.0199981869664
64,0.0154660709843
65,0.0210135432892
66,0.0231548068114
67,0.0146260408685
68,0.022668876173
69,0.0219010637375
70,0.0193430134095
71,0.0199749982916
72,0.0190161075443
73,0.023449633643
74,0.020780834672
75,0.021958465036
76,0.0226055425534
77,0.0188158438541
78,0.0189917472075
79,0.0209068292868
80,0.0234120197478
81,0.022328192112
82,0.0234860672848
83,0.0240698839538
84,0.021106199082
85,0.0219372287625
86,0.0221739562228
87,0.0211161921034
88,0.0202495147299
89,0.018149056565
90,0.0230785480817
91,0.0213882407406
92,0.0210291706957
93,0.0211204284336
94,0.020421765442
95,0.0202075293753
96,0.0182246679207
97,0.018867792032
98,0.0241075788625
99,0.0164534021635
100,0.0161357666831
101,0.0192715604557
102,0.0200078481343
103,0.0220926688984
104,0.021864309581
105,0.0184867630247
106,0.0255762851797
107,0.022926331847
108,0.0184100638377
109,0.0237909128889
110,0.0176965562394
111,0.0226505007246
112,0.0164220869308
113,0.0205088286661
114,0.0194053717423
115,0.0233063226333
116,0.0203363543609
117,0.02178482319
118,0.0160850881366
119,0.0180444989586
120,0.0241647421848
121,0.0191532662837
122,0.0165825164877
123,0.0203118851408
124,0.0195430942229
125,0.0210124933394
126,0.0229173230007
