,0
0,0.993994140625
1,0.996337890625
2,0.996484375
3,0.9970703125
4,0.996923828125
5,0.996923828125
6,0.997314453125
7,0.99765625
8,0.9966796875
9,0.997021484375
10,0.99638671875
11,0.99716796875
12,0.996435546875
13,0.99736328125
14,0.997119140625
15,0.996826171875
16,0.9974609375
17,0.996533203125
18,0.997119140625
19,0.996630859375
20,0.99736328125
21,0.996923828125
22,0.996337890625
23,0.99755859375
24,0.997314453125
25,0.997412109375
26,0.997509765625
27,0.996728515625
28,0.9970703125
29,0.996728515625
30,0.9970703125
31,0.996923828125
32,0.997119140625
33,0.9966796875
34,0.996533203125
35,0.99697265625
36,0.997265625
37,0.997119140625
38,0.996826171875
39,0.996875
40,0.996826171875
41,0.997265625
42,0.996875
43,0.99736328125
44,0.99755859375
45,0.997119140625
46,0.99716796875
47,0.997119140625
48,0.997314453125
49,0.997119140625
50,0.9962890625
51,0.996923828125
52,0.996826171875
53,0.996923828125
54,0.997412109375
55,0.996923828125
56,0.996826171875
57,0.996875
58,0.99677734375
59,0.99638671875
60,0.996826171875
61,0.9962890625
62,0.99638671875
63,0.99736328125
64,0.99775390625
65,0.9970703125
66,0.99658203125
67,0.99794921875
68,0.99677734375
69,0.996630859375
70,0.9970703125
71,0.997265625
72,0.997216796875
73,0.997314453125
74,0.997119140625
75,0.996875
76,0.9966796875
77,0.997314453125
78,0.997216796875
79,0.99716796875
80,0.996533203125
81,0.99677734375
82,0.99658203125
83,0.9962890625
84,0.99677734375
85,0.996875
86,0.996826171875
87,0.996826171875
88,0.99716796875
89,0.99736328125
90,0.996484375
91,0.99677734375
92,0.996826171875
93,0.996875
94,0.997021484375
95,0.9970703125
96,0.99736328125
97,0.997119140625
98,0.99658203125
99,0.99775390625
100,0.9978515625
101,0.997216796875
102,0.9970703125
103,0.996728515625
104,0.996875
105,0.997119140625
106,0.995947265625
107,0.996630859375
108,0.9974609375
109,0.996435546875
110,0.9974609375
111,0.9966796875
112,0.997607421875
113,0.997021484375
114,0.997265625
115,0.996484375
116,0.996875
117,0.9966796875
118,0.997802734375
119,0.99736328125
120,0.99638671875
121,0.99716796875
122,0.997607421875
123,0.997265625
124,0.99716796875
125,0.996728515625
126,0.996484375
127,0.996923828125
128,0.997412109375
129,0.99755859375
130,0.996923828125
131,0.995654296875
132,0.9962890625
133,0.997607421875
134,0.996435546875
135,0.99658203125
136,0.996435546875
137,0.997314453125
138,0.997802734375
139,0.997265625
140,0.997119140625
