,0
0,0.0202886584913
1,0.0231208537705
2,0.017779907462
3,0.0185363434022
4,0.0203956100624
5,0.0184881313355
6,0.0166209251853
7,0.0168229346396
8,0.0192526170402
9,0.0148763600038
10,0.017617945699
11,0.0181861919351
12,0.0206277988153
13,0.0200059678871
14,0.0185280364007
15,0.0144774328917
16,0.0184826268
17,0.0176974659553
18,0.0168592062546
19,0.0167928754119
20,0.0217378341127
21,0.0161579133361
22,0.0152591462596
23,0.0177266499959
24,0.0162796813995
25,0.013597554923
26,0.0211452596588
27,0.0184215642395
28,0.0182414554176
29,0.0185108108097
30,0.0178375178948
31,0.0174200581969
32,0.0162501021987
33,0.0242976184702
34,0.0197700610617
35,0.0184341813903
36,0.0161285213544
37,0.0183599876706
38,0.0150829339284
39,0.0168501546374
40,0.0238580193836
41,0.0183104121126
42,0.0234433811391
43,0.0177591829677
44,0.0178250299534
45,0.0166284730192
46,0.0114245876786
47,0.0205160023645
48,0.0138252711506
49,0.022376715322
50,0.0206680126721
51,0.0215286321705
52,0.0197307699826
53,0.0186942194123
54,0.0195311979391
55,0.0187028033659
56,0.0163643289474
57,0.0184848988894
58,0.0183694292791
59,0.0160851611989
60,0.0148982820916
61,0.0164212748525
62,0.015879001969
63,0.0207597679924
64,0.0215248248307
65,0.0205620139372
66,0.0185509494971
67,0.021004381869
68,0.0186720299302
69,0.0149401414208
70,0.0146741572069
71,0.0196388025186
72,0.0162781467196
73,0.0163355254568
74,0.0191578125581
75,0.0160454881378
76,0.0137300074333
77,0.0138398748531
78,0.0177753686439
79,0.0178327166825
80,0.0186503455741
81,0.0247541974299
82,0.0201354173478
83,0.0191969164182
84,0.0201475237962
85,0.0172642167541
86,0.0175451029325
87,0.0167054414283
88,0.0189959583571
89,0.0162802973529
90,0.0163353452459
91,0.0196415009908
92,0.017616120039
93,0.017247148254
94,0.0203539273236
95,0.021694301907
96,0.0184600991197
97,0.0199947419693
98,0.0243276508991
99,0.0202893591952
100,0.0134855232551
101,0.017245459382
102,0.0182104191161
103,0.0147035515809
104,0.0201602612855
105,0.0223982020281
106,0.0195003124769
107,0.0176947842818
108,0.0169851693558
109,0.0137105211441
110,0.0175162990228
111,0.0193028804613
112,0.0183652465814
113,0.0192272868589
114,0.0175847240724
115,0.0228908904362
116,0.0183920799056
117,0.0111515372235
118,0.0206105005695
119,0.0197628497612
120,0.0222805446945
121,0.0152067253366
122,0.0188011310995
123,0.0204646989238
