,0
243,0.793893129771
244,0.82905982906
245,0.848
246,0.763358778626
247,0.769230769231
248,0.692913385827
249,0.8515625
250,0.818897637795
251,0.766666666667
252,0.753731343284
253,0.814814814815
254,0.736
255,0.80985915493
256,0.738461538462
257,0.751879699248
258,0.770491803279
259,0.744444444444
260,0.797202797203
261,0.63768115942
262,0.726495726496
263,0.805084745763
264,0.81746031746
265,0.769230769231
266,0.721804511278
267,0.759259259259
268,0.736111111111
269,0.782258064516
270,0.776978417266
271,0.777777777778
272,0.809523809524
273,0.777777777778
274,0.768656716418
275,0.809523809524
276,0.771186440678
277,0.711711711712
278,0.78431372549
279,0.776
280,0.790476190476
281,0.772727272727
282,0.737704918033
283,0.791304347826
284,0.811881188119
285,0.790697674419
286,0.796992481203
287,0.766129032258
288,0.770992366412
289,0.77358490566
290,0.740740740741
291,0.792592592593
292,0.728
293,0.756302521008
294,0.71186440678
295,0.774509803922
296,0.697247706422
297,0.728813559322
298,0.764705882353
299,0.70297029703
300,0.854700854701
301,0.765151515152
302,0.724489795918
303,0.8
304,0.691588785047
305,0.828282828283
306,0.772277227723
307,0.814159292035
308,0.747826086957
309,0.824561403509
310,0.780701754386
311,0.742574257426
312,0.815789473684
313,0.724137931034
314,0.648648648649
315,0.736842105263
316,0.73275862069
317,0.837606837607
318,0.673076923077
319,0.74
320,0.768518518519
321,0.827272727273
322,0.798165137615
323,0.695238095238
324,0.760683760684
325,0.763636363636
326,0.831775700935
327,0.783333333333
328,0.806722689076
329,0.785046728972
330,0.701754385965
331,0.754545454545
332,0.763636363636
333,0.834951456311
334,0.768421052632
335,0.826446280992
336,0.798561151079
337,0.809523809524
338,0.754545454545
339,0.669291338583
340,0.751879699248
341,0.760416666667
342,0.805084745763
343,0.776978417266
344,0.816666666667
345,0.779661016949
346,0.763779527559
347,0.83064516129
348,0.830769230769
349,0.758620689655
350,0.795918367347
351,0.765217391304
352,0.83606557377
353,0.773913043478
354,0.830188679245
355,0.791666666667
356,0.761194029851
357,0.773913043478
358,0.767441860465
359,0.742268041237
360,0.844262295082
361,0.794392523364
362,0.758928571429
363,0.758333333333
364,0.666666666667
365,0.796296296296
366,0.794642857143
367,0.82
368,0.754901960784
369,0.787401574803
370,0.758169934641
371,0.81512605042
372,0.775862068966
373,0.762295081967
374,0.785714285714
375,0.772357723577
376,0.867924528302
377,0.663716814159
378,0.79381443299
379,0.705882352941
380,0.793388429752
381,0.766666666667
382,0.803571428571
383,0.798387096774
384,0.787878787879
385,0.831775700935
386,0.75
387,0.73275862069
388,0.727272727273
389,0.818181818182
390,0.695652173913
391,0.678571428571
392,0.744186046512
393,0.824074074074
394,0.741379310345
395,0.701754385965
396,0.765517241379
397,0.720588235294
398,0.693693693694
399,0.741071428571
