,0
0,0.996728515625
1,0.99599609375
2,0.997119140625
3,0.997119140625
4,0.996728515625
5,0.9970703125
6,0.99736328125
7,0.997216796875
8,0.9970703125
9,0.997705078125
10,0.997314453125
11,0.99697265625
12,0.996728515625
13,0.996728515625
14,0.9970703125
15,0.997607421875
16,0.99716796875
17,0.99716796875
18,0.99736328125
19,0.9974609375
20,0.996240234375
21,0.997314453125
22,0.997705078125
23,0.997265625
24,0.9974609375
25,0.99794921875
26,0.996484375
27,0.996875
28,0.99697265625
29,0.996875
30,0.996923828125
31,0.997265625
32,0.997509765625
33,0.996044921875
34,0.996728515625
35,0.997119140625
36,0.99765625
37,0.996875
38,0.997705078125
39,0.9974609375
40,0.996142578125
41,0.997119140625
42,0.99619140625
43,0.99736328125
44,0.997021484375
45,0.997216796875
46,0.998291015625
47,0.9966796875
48,0.997900390625
49,0.996337890625
50,0.99677734375
51,0.996630859375
52,0.99658203125
53,0.996630859375
54,0.996826171875
55,0.996875
56,0.99716796875
57,0.99697265625
58,0.9970703125
59,0.997509765625
60,0.99765625
61,0.997509765625
62,0.99736328125
63,0.996533203125
64,0.9962890625
65,0.9966796875
66,0.99736328125
67,0.996484375
68,0.997021484375
69,0.99755859375
70,0.99765625
71,0.99677734375
72,0.9974609375
73,0.99736328125
74,0.996826171875
75,0.997412109375
76,0.997900390625
77,0.997607421875
78,0.9970703125
79,0.997119140625
80,0.997119140625
81,0.995947265625
82,0.996630859375
83,0.99677734375
84,0.9966796875
85,0.99736328125
86,0.99697265625
87,0.99716796875
88,0.9970703125
89,0.99736328125
90,0.997412109375
91,0.996533203125
92,0.997216796875
93,0.997412109375
94,0.996533203125
95,0.996728515625
96,0.99697265625
97,0.9966796875
98,0.99609375
99,0.9966796875
100,0.997998046875
101,0.997265625
102,0.997021484375
103,0.997705078125
104,0.996484375
105,0.996337890625
106,0.9966796875
107,0.997265625
108,0.997265625
109,0.997998046875
110,0.997314453125
111,0.9966796875
112,0.99697265625
113,0.996826171875
114,0.99716796875
115,0.99619140625
116,0.997021484375
117,0.99833984375
118,0.996533203125
119,0.996533203125
120,0.99619140625
121,0.99755859375
122,0.996875
123,0.996630859375
124,0.996923828125
125,0.996484375
126,0.9974609375
127,0.9970703125
128,0.99697265625
129,0.996728515625
130,0.996337890625
131,0.996826171875
132,0.997705078125
133,0.997119140625
134,0.99755859375
135,0.996875
136,0.996923828125
137,0.9966796875
138,0.99609375
139,0.99765625
140,0.997412109375
141,0.99755859375
142,0.99677734375
143,0.99716796875
144,0.99697265625
145,0.997119140625
146,0.99697265625
147,0.997802734375
148,0.997021484375
149,0.997021484375
150,0.997119140625
151,0.997265625
152,0.99658203125
153,0.99697265625
154,0.997021484375
155,0.996826171875
156,0.99658203125
157,0.997802734375
158,0.99716796875
159,0.996484375
160,0.9974609375
161,0.996875
162,0.99755859375
163,0.99697265625
164,0.996875
165,0.99775390625
166,0.99697265625
167,0.996337890625
168,0.99716796875
169,0.99697265625
170,0.9970703125
171,0.996923828125
172,0.996826171875
173,0.997119140625
174,0.997412109375
175,0.996826171875
176,0.9966796875
177,0.996630859375
178,0.997314453125
179,0.9970703125
180,0.99658203125
181,0.996337890625
182,0.99716796875
183,0.997314453125
184,0.9974609375
185,0.997509765625
186,0.997509765625
187,0.9966796875
188,0.997705078125
189,0.99697265625
190,0.99697265625
191,0.997705078125
192,0.997119140625
193,0.99697265625
194,0.997607421875
195,0.997314453125
196,0.9970703125
197,0.997314453125
198,0.9970703125
199,0.996826171875
200,0.996728515625
201,0.99658203125
202,0.997509765625
203,0.996142578125
204,0.996337890625
205,0.99697265625
206,0.996533203125
207,0.99658203125
208,0.9978515625
209,0.996875
210,0.996875
211,0.99765625
212,0.997265625
213,0.997314453125
214,0.995556640625
215,0.99755859375
216,0.99716796875
217,0.9974609375
218,0.9970703125
219,0.996728515625
220,0.99609375
221,0.996435546875
222,0.9966796875
223,0.997314453125
224,0.996875
225,0.996728515625
226,0.996142578125
227,0.9962890625
228,0.9966796875
229,0.996533203125
230,0.996923828125
231,0.996923828125
232,0.996533203125
233,0.995947265625
234,0.99697265625
235,0.997509765625
236,0.997705078125
237,0.996630859375
238,0.9958984375
239,0.99658203125
240,0.997265625
241,0.996923828125
242,0.996728515625
243,0.996142578125
244,0.997119140625
245,0.996728515625
246,0.9970703125
247,0.99765625
248,0.996240234375
249,0.9962890625
250,0.997314453125
251,0.99716796875
252,0.996484375
253,0.997607421875
254,0.99658203125
255,0.99658203125
256,0.997119140625
257,0.99697265625
258,0.996923828125
259,0.9966796875
260,0.99677734375
261,0.996728515625
262,0.997216796875
263,0.996630859375
264,0.996875
265,0.996240234375
266,0.996826171875
267,0.997216796875
268,0.996875
269,0.996826171875
270,0.99755859375
271,0.99736328125
272,0.99677734375
273,0.9962890625
274,0.996728515625
275,0.99658203125
276,0.9974609375
277,0.997314453125
278,0.99677734375
279,0.996533203125
280,0.99716796875
281,0.99658203125
282,0.997705078125
283,0.997119140625
284,0.997119140625
285,0.99755859375
286,0.997216796875
287,0.997314453125
288,0.997021484375
289,0.996826171875
290,0.99638671875
291,0.99658203125
292,0.997021484375
293,0.996875
294,0.996728515625
295,0.997265625
296,0.99775390625
297,0.99736328125
298,0.9962890625
299,0.996728515625
300,0.9970703125
301,0.9966796875
302,0.9970703125
303,0.997119140625
304,0.9970703125
305,0.996630859375
306,0.9970703125
307,0.997265625
308,0.996826171875
309,0.99677734375
310,0.996240234375
311,0.997265625
312,0.997216796875
313,0.997216796875
314,0.99736328125
315,0.99619140625
316,0.99658203125
317,0.996826171875
318,0.996826171875
319,0.99765625
320,0.996044921875
321,0.997119140625
322,0.99638671875
323,0.99658203125
324,0.996240234375
325,0.9984375
326,0.996630859375
327,0.9966796875
328,0.996630859375
329,0.99677734375
330,0.996923828125
331,0.997705078125
332,0.99658203125
333,0.996337890625
334,0.997119140625
335,0.99697265625
336,0.99736328125
337,0.997216796875
338,0.996826171875
339,0.9966796875
340,0.996484375
341,0.9970703125
342,0.996484375
343,0.997216796875
344,0.9974609375
345,0.9951171875
346,0.997314453125
347,0.997021484375
348,0.996533203125
349,0.9974609375
350,0.997607421875
351,0.99755859375
352,0.997021484375
353,0.997314453125
354,0.996240234375
355,0.997265625
356,0.9970703125
357,0.99697265625
358,0.996923828125
359,0.996923828125
360,0.9966796875
361,0.996337890625
362,0.99638671875
363,0.9970703125
364,0.997119140625
365,0.996484375
366,0.996533203125
367,0.997314453125
368,0.9974609375
369,0.996435546875
370,0.99736328125
371,0.996826171875
372,0.9974609375
373,0.99775390625
374,0.9970703125
375,0.997265625
376,0.99716796875
377,0.997314453125
378,0.996875
379,0.9974609375
380,0.99677734375
381,0.997119140625
382,0.9970703125
383,0.99716796875
384,0.997021484375
385,0.996630859375
386,0.99736328125
387,0.997412109375
388,0.997314453125
389,0.996875
390,0.99658203125
391,0.996728515625
392,0.997216796875
393,0.9970703125
394,0.99697265625
395,0.996923828125
396,0.99736328125
397,0.997021484375
398,0.997265625
399,0.9974609375
