,0
0,0.0227648229338
1,0.0146094711963
2,0.0160939699505
3,0.0216796163004
4,0.0220406792592
5,0.0209314832464
6,0.0171523743542
7,0.0161538171815
8,0.02020070164
9,0.0190281727351
10,0.0181216771714
11,0.0188745101448
12,0.0228218841949
13,0.0223434259882
14,0.0179920978844
15,0.0190365077462
16,0.0192862519994
17,0.0196788882022
18,0.0170204787632
19,0.0241599261994
20,0.0217820060905
21,0.0197011892684
22,0.0195207313052
23,0.0176357303048
24,0.0178889377392
25,0.0231754315086
26,0.0207180936239
27,0.0188303900999
28,0.0226976776496
29,0.0214161228854
30,0.0182900158688
31,0.0192846857477
32,0.0213579285075
33,0.0197749509593
34,0.0178194379667
35,0.0193178698886
36,0.0194728082395
37,0.0197912706994
38,0.0215979211265
39,0.0185294073657
40,0.0198494303972
41,0.0179876751383
42,0.0178645185311
43,0.0216730642831
44,0.0217065640027
45,0.0219875506591
46,0.0197735823225
47,0.0182469848543
48,0.0219170355704
49,0.0191529733595
50,0.0188702849438
51,0.0208098100964
52,0.0136659080337
53,0.0215479551814
54,0.0229769932805
55,0.0228756403085
56,0.0185647999402
57,0.0209194700699
58,0.0232342239236
59,0.0176846622606
60,0.0179088374833
61,0.0208109364146
62,0.0182935453951
63,0.0182640016661
64,0.0180552612874
65,0.0188684701454
66,0.0185563367559
67,0.0243810816435
68,0.020359525166
69,0.0100440385344
70,0.0203124060296
71,0.0212721587857
72,0.0144833478436
73,0.0203378776088
74,0.0197201994713
75,0.017507275939
76,0.0190418624552
77,0.0202050139895
78,0.0212392762536
79,0.0179154309677
80,0.0157244491391
81,0.0199436775409
82,0.0171354002785
83,0.0185929996194
84,0.0176046305627
85,0.0177789565292
86,0.0164304441074
87,0.0191238361644
88,0.0149847847526
89,0.0221527110785
90,0.023408954707
91,0.0169463243452
92,0.0203131075366
93,0.0195859329076
94,0.0204718023539
95,0.0222495649941
96,0.0186036507017
97,0.0202246672823
98,0.0227847946342
99,0.0229926293716
100,0.0178217302077
101,0.0171787162544
102,0.0177496739896
103,0.0199652458774
104,0.0213182249106
105,0.0199969687965
106,0.0213130012038
107,0.020306228823
108,0.0165036647348
109,0.0131128958368
110,0.0235347983427
111,0.0209140448715
112,0.0165343977278
113,0.0195329909795
114,0.0180673192837
115,0.0192681129789
116,0.0184428450884
117,0.0175873111701
118,0.0169118419057
119,0.0167869339231
120,0.0186514583533
121,0.0177571076434
122,0.0174196170177
123,0.0188393132295
124,0.0201431956375
125,0.0180327724083
126,0.0206195615232
127,0.0175821223063
128,0.0214692053618
129,0.0191213747952
130,0.0183531653835
131,0.0209437188227
132,0.0206053644652
133,0.016823217785
134,0.015657853405
135,0.0171763989027
136,0.0199166975101
137,0.0194185031112
138,0.0198338069487
139,0.0173994119861
140,0.0202150816913
141,0.0179752764641
142,0.0195109704509
143,0.0156134001445
144,0.0170974436915
145,0.0183394670021
146,0.0169817818794
147,0.0175312633393
148,0.0233593738172
149,0.0169669062598
150,0.0185999854468
151,0.0155215350213
152,0.0197783459909
153,0.0226500509772
154,0.020392675465
155,0.0184274343075
156,0.0160153439501
157,0.0163676093041
158,0.0151263682405
159,0.0199202794582
160,0.0207389707211
161,0.0160295206122
162,0.0187894298695
163,0.0183785112516
164,0.0206719890703
165,0.0162221973063
166,0.0187684288016
167,0.0199546679389
168,0.0198889147257
169,0.0176593364682
170,0.0155969402986
171,0.0228355710278
172,0.0221573984716
173,0.0164839617792
174,0.0176906717476
175,0.0210520997178
176,0.0181063474272
177,0.0173855582718
178,0.0184227404883
179,0.0208022818202
180,0.0141302867909
181,0.0217833912233
182,0.0193382055033
183,0.0211414868943
184,0.021960841585
185,0.0189112345688
186,0.0219864084385
187,0.0204071631655
188,0.0170329887478
189,0.0222782107536
